Entity,Code,Year,Coal (terawatt-hours),Gas (terawatt-hours),Oil (terawatt-hours)
Mexico,MEX,2016,144.63331027777758,830.3003672265987,1036.5633162334973
Mexico,MEX,2017,176.75278972222281,863.9365895054439,998.0839192715756
Mexico,MEX,2018,138.42706946049975,894.937196605184,963.2435001191046
Middle Africa,,1965,2.116304835021763,0.10774999999999993,23.8765723978849
Middle Africa,,1966,2.335497657354737,0.10774999999999993,24.347280085049007
Middle Africa,,1967,2.2288070259624497,0.16524999999999962,24.920560766839035
Middle Africa,,1968,2.440687133797517,0.2437499999999992,25.596518007177433
Middle Africa,,1969,2.621469334240296,0.23424999999999965,26.42496171223934
Middle Africa,,1970,2.493826601926546,0.5707500000000001,26.833030000047
Middle Africa,,1971,2.58566820329509,1.3054999999999937,31.554160282244535
Middle Africa,,1972,2.4599504699895705,1.5371666634999956,32.98855612456649
Middle Africa,,1973,2.4970049533055203,5.208499999999995,34.01087945290747
Middle Africa,,1974,2.4504875200000003,5.96766666349999,35.61984438296204
Middle Africa,,1975,2.3962684600000004,2.269749999999998,34.254641563999826
Middle Africa,,1976,2.57657998,0.6984999999999997,35.63750802491052
Middle Africa,,1977,2.60580617,1.0949999999999989,37.79754306960905
Middle Africa,,1978,2.43919479,1.1217499999999991,44.43540727688907
Middle Africa,,1979,2.1879519,1.045749999999999,45.364438473130946
Middle Africa,,1980,2.43919479,2.6157499999999994,45.28275824527974
Middle Africa,,1981,2.4812372400000005,3.063250000000004,48.1099810438455
Middle Africa,,1982,2.39387268,3.5002499999999963,44.58413089544101
Middle Africa,,1983,2.3467014,3.757249999999997,50.77301339544102
Middle Africa,,1984,2.3930585800000004,3.614499999999997,45.8238015270659
Middle Africa,,1985,2.38626666,4.103500000000004,51.32537626660647
Middle Africa,,1986,2.4299722,4.677999999999996,49.445999995049
Middle Africa,,1987,2.4647807900000003,5.396499999999995,50.52852642114212
Middle Africa,,1988,2.48745929,6.456,53.31666912767391
Middle Africa,,1989,2.55532034,4.97225,54.210826206870706
Middle Africa,,1990,2.580347251666653,6.164999999999994,49.21492287624841
Middle Africa,,1991,0.0000014261666659748099,6.565999999999991,47.041520988236556
Middle Africa,,1992,0.0001770094999141298,6.411749999999989,46.89663027888574
Middle Africa,,1993,0.00003583333331595,6.366749999999994,48.629062275767744
Middle Africa,,1994,0.000005009499997569811,5.934749999999996,48.01178682431342
Middle Africa,,1995,0,6.627249999999988,46.53780171507484
Middle Africa,,1996,0.00014475949992977482,6.540999999999984,47.02530798537939
Middle Africa,,1997,0.0005487516664004584,6.675249999999987,48.64974013439803
Middle Africa,,1998,0.00001925683332399153,6.9003399999999875,45.968608216387345
Middle Africa,,1999,0.0002971873331891629,6.6932499999999955,48.612898476035426
Middle Africa,,2000,0.0000189916666574535,6.984999999999985,53.161256554275965
Middle Africa,,2001,0.00020465133323405366,14.50674999999996,56.40957145308165
Middle Africa,,2002,0.0012389661660656241,18.83149949999992,57.947789699477276
Middle Africa,,2003,0.0007461789996380166,20.912750085749973,64.26242774372325
Middle Africa,,2004,0.003920137998098277,26.36893749999995,68.25615824689454
Middle Africa,,2005,0.0008968939995649022,30.433412499999893,63.42682823907481
Middle Africa,,2006,0.0007446668329720834,30.316319999999987,72.19097147820816
Middle Africa,,2007,0.0013560694993421487,27.46310749999999,81.67761389157891
Middle Africa,,2008,0.002155654498954257,32.76560075000001,93.38912292278562
Middle Africa,,2009,0.0021864783322726373,32.564735750000004,104.41766554306157
Middle Africa,,2010,0.0030923808318331692,36.563906309000004,112.50735211328298
Middle Africa,,2011,0.002033319499013604,40.816134999999996,124.28279791917238
Middle Africa,,2012,0.046493878977445016,40.730469999999926,129.03207781865297
Middle Africa,,2013,0.002900715498592816,36.60390405237498,141.106980775402
Middle Africa,,2014,0.038026698814885934,36.07917240067499,150.6151867009349
Middle Africa,,2015,0.00007398866663077357,34.513024419474526,145.39823067180328
Middle Africa,,2016,0.00007419137530647432,43.981338469070174,143.88510150879958
Middle Africa,,2017,0.00007398866663077357,44.97345424834551,143.62262685167207
Middle Africa,,2018,0.00007398866663077357,44.24689727107651,147.2357122111369
Morocco,MAR,1965,2.73305,0.48632499999999995,11.54596487452857
Morocco,MAR,1966,2.8493500000000003,0.48632499999999995,16.513163683310456
Morocco,MAR,1967,2.96565,0.48632499999999995,18.142166933490397
Morocco,MAR,1968,3.0819500000000004,0.48632499999999995,19.909144428543343
Morocco,MAR,1969,3.1982500000000003,0.48632499999999995,21.551185213381252
Morocco,MAR,1970,3.33781,0.48632499999999995,22.55748073570577
Morocco,MAR,1971,3.52389,0.5021019900000001,23.806575833333316
Morocco,MAR,1972,4.39614,0.54384206,25.32997833333338
Morocco,MAR,1973,4.31473,0.68005262,30.294248888888912
Morocco,MAR,1974,4.26821,0.78027996,32.4807052777778
Morocco,MAR,1975,5.047420000000001,0.69029865,33.623360000000005
Morocco,MAR,1976,5.373060000000001,0.77203429,36.71665888888889
Morocco,MAR,1977,5.26839,0.8410118200000001,41.40305000000004
Morocco,MAR,1978,5.47773,0.79402662,44.40628777777777
Morocco,MAR,1979,4.14028,0.7352951200000001,50.361396666666614
Morocco,MAR,1980,4.605480000000001,0.6453138100000001,51.02236027777781
Morocco,MAR,1981,5.03579,0.82850957,50.17695916666667
Morocco,MAR,1982,4.919490000000001,0.76877789,52.811638333333306
Morocco,MAR,1983,6.64073,0.8117740000000001,53.351724722222194
Morocco,MAR,1984,6.512800000000001,0.81077382,55.48339777777783
Morocco,MAR,1985,7.699060000000001,0.9162346600000001,55.25038083333332
Morocco,MAR,1986,10.45537,0.8869968400000001,54.291436944444484
Morocco,MAR,1987,12.13009,0.72079251,54.27465916666671
Morocco,MAR,1988,11.96727,0.73653953,58.01528888888886
Morocco,MAR,1989,13.21168,0.54409792,63.670050833333356
Morocco,MAR,1990,12.746480000000002,0.50335803,65.89839638888888
Morocco,MAR,1991,13.88622,0.32216263,65.97015777777771
Morocco,MAR,1992,12.874410000000001,0.21168926000000002,77.84267805555555
Morocco,MAR,1993,14.060670000000002,0.20694422,79.18833416666669
Morocco,MAR,1994,15.677240000000003,0.20218755000000002,86.09112777777783
Morocco,MAR,1995,18.99179,0.12796489000000003,81.52535888888886
Morocco,MAR,1996,24.3067,0.1627037,76.85733222222223
Morocco,MAR,1997,23.155330000000003,0.29991444,81.73913888888887
Morocco,MAR,1998,27.621250000000003,0.32915226000000003,81.00672472222226
Morocco,MAR,1999,26.411730000000002,0.38363881000000005,89.25713388888886
Morocco,MAR,2000,31.226550000000003,0.44187022000000004,83.48258611111112
Morocco,MAR,2001,39.69319,0.43712518000000006,83.63728277777774
Morocco,MAR,2002,39.47222000000001,0.5288040000000002,87.03640666666666
Morocco,MAR,2003,38.060338,0.5067705000000001,87.08411694444449
Morocco,MAR,2004,42.10060000000001,0.6499882499999998,100.61574963611113
Morocco,MAR,2005,44.14748,4.252465500000007,109.33424951666666
Morocco,MAR,2006,44.8918,5.277023250000008,110.8730293527778
Morocco,MAR,2007,37.59606840000001,5.9527906949999965,115.91704316666674
Morocco,MAR,2008,42.6160416,5.878537800000002,127.78347719444498
Morocco,MAR,2009,31.469974041000004,6.457798514999998,129.12227144138913
Morocco,MAR,2010,32.415386975400004,6.975145095000002,143.61846551888908
Morocco,MAR,2011,34.6259022384,8.828713282499997,153.23884937222206
Morocco,MAR,2012,35.1705156,11.807597325053765,154.19064860027828
Morocco,MAR,2013,34.9018626,11.449187962741819,155.9626632899997
Morocco,MAR,2014,46.952868599999995,11.09615,148.58481879555612
Morocco,MAR,2015,51.696513,11.298371874999992,145.22493117370982
Morocco,MAR,2016,49.81594200000001,11.481954600000005,148.71854055555505
Morocco,MAR,2017,51.7811463708,11.392854391325004,157.45384330697513
Morocco,MAR,2018,63.37908060000001,10.296374850924998,153.44778982157285
Netherlands,NLD,1965,103.05555555555557,15.000000000000023,295.9045380555556
Netherlands,NLD,1966,93.88888888888899,28.611111111111132,320.8774338888887
Netherlands,NLD,1967,90.2777777777778,50.55555555555561,327.9666947222217
Netherlands,NLD,1968,85.55555555555563,85.00000000000006,353.75811916666714
Netherlands,NLD,1969,72.77777777777774,125.27777777777817,385.8373800000001
Netherlands,NLD,1970,53.333333333333314,176.388888888889,429.0313244444449
Netherlands,NLD,1971,40.277777777777764,230.55555555555603,423.7892252777781
Netherlands,NLD,1972,34.44444444444445,300.00000000000045,472.7686988888892
Netherlands,NLD,1973,35.000000000000014,333.6111111111116,487.9266580555551
Netherlands,NLD,1974,33.33333333333332,355.0000000000002,418.3254497222226
Netherlands,NLD,1975,28.055555555555568,370.2777777777777,412.4856975
Netherlands,NLD,1976,35.000000000000014,384.444444444444,464.2084344444442
Netherlands,NLD,1977,36.666666666666714,385.83333333333354,445.5194322222217
Netherlands,NLD,1978,41.94444444444446,386.6666666666663,455.18343914939135
Netherlands,NLD,1979,39.999999999999986,384.9999999999996,490.4418113091621
Netherlands,NLD,1980,46.388888888888864,351.94444444444406,458.6754644405341
Netherlands,NLD,1981,51.38888888888895,334.99999999999994,426.86794389217175
Netherlands,NLD,1982,59.444444444444414,319.99999999999966,373.0677054848329
Netherlands,NLD,1983,61.38888888888889,342.22222222222223,353.5344957482564
Netherlands,NLD,1984,74.16666666666664,363.6111111111109,349.0068808978028
Netherlands,NLD,1985,73.88888888888887,383.33333333333286,353.1458750103684
Netherlands,NLD,1986,76.11111111111113,382.2222222222229,391.56680811607487
Netherlands,NLD,1987,80.27777777777776,394.44444444444423,394.37206758031135
Netherlands,NLD,1988,96.11111111111113,356.66666666666697,418.44597564230827
Netherlands,NLD,1989,95.27777777777777,365.8333333333332,412.8923645612009
Netherlands,NLD,1990,101.66666666666666,368.05555555555543,428.51980757837225
Netherlands,NLD,1991,93.61111111111119,410.6944444444448,411.3497577397259
Netherlands,NLD,1992,93.33333333333341,399.91666666666686,431.8918441887394
Netherlands,NLD,1993,94.16666666666664,411.30555555555526,426.7470441729341
Netherlands,NLD,1994,100.27777777777774,397.222222222222,424.0554279053614
Netherlands,NLD,1995,103.61111111111114,408.02777777777806,447.47480774420774
Netherlands,NLD,1996,100.00000000000009,452.1944444444449,447.37653622535623
Netherlands,NLD,1997,97.22222222222226,423.69444444444497,464.74841457856917
Netherlands,NLD,1998,99.16666666666673,418.38888888888965,470.2668045060343
Netherlands,NLD,1999,86.94444444444441,408.77777777777777,479.2935503774203
Netherlands,NLD,2000,90.2777777777778,409.91666666666697,486.1824761543514
Netherlands,NLD,2001,96.11111111111113,418.1944444444443,509.7186101899408
Netherlands,NLD,2002,96.6666666666667,413.97222222222206,512.0508679564024
Netherlands,NLD,2003,100.00000000000009,416.83333333333405,512.8083927097988
Netherlands,NLD,2004,98.61111111111116,426.7777777777781,536.421461869815
Netherlands,NLD,2005,94.16666666666664,414.55555555555566,569.4229070315035
Netherlands,NLD,2006,89.72222222222224,398.0833333333328,567.5496343603908
Netherlands,NLD,2007,97.77777777777783,388.05555555555577,587.3739190286341
Netherlands,NLD,2008,92.50000000000007,403.8888888888888,558.2442443972087
Netherlands,NLD,2009,87.2222222222222,413.58333333333377,534.4861282906468
Netherlands,NLD,2010,87.77777777777777,467.5833333333334,542.6643012371741
Netherlands,NLD,2011,86.58333333333336,409.2777777777784,550.2770355578355
Netherlands,NLD,2012,95.13888888888894,392.83333333333366,522.8349290193426
Netherlands,NLD,2013,95.19444444444449,391.1111111111108,496.80117393243387
Netherlands,NLD,2014,105.30555555555554,344.7222222222217,474.82392129891673
Netherlands,NLD,2015,128.08333333333292,340.8055555555559,463.00156628537104
Netherlands,NLD,2016,118.69444444444443,351.52777777777766,476.91489255709985
Netherlands,NLD,2017,106.38888888888886,360.9166666666673,460.64423913618157
Netherlands,NLD,2018,95.19444444444449,356.9444444444441,475.54689134867664
New Zealand,NZL,1965,19.13135,0,32.63617833333336
New Zealand,NZL,1966,18.608,0,36.13348055555557
New Zealand,NZL,1967,16.99143,0,37.95180833333329
New Zealand,NZL,1968,15.99125,0,38.99597249999997
New Zealand,NZL,1969,16.3983,0,40.50510861111113
New Zealand,NZL,1970,16.409930000000003,0.7103999999999998,47.609864722222184
New Zealand,NZL,1971,14.59565,0.9024000000000006,49.17648944444442
New Zealand,NZL,1972,14.956180000000002,1.6351999999999967,52.9431522222222
New Zealand,NZL,1973,16.944910000000004,1.900800000000001,55.96275777777773
New Zealand,NZL,1974,17.444561111111078,2.6837983521649957,53.51967839674952
New Zealand,NZL,1975,16.416619444444464,2.817684006986249,51.48092923809547
New Zealand,NZL,1976,16.916694444444484,8.494824567932492,53.08601739040786
New Zealand,NZL,1977,16.111172222222198,14.549541977375023,53.1557668413563
New Zealand,NZL,1978,14.861116666666707,13.928894524142521,50.566518123373264
New Zealand,NZL,1979,13.249994444444416,8.898907974449987,51.14449767572382
New Zealand,NZL,1980,13.628224999999976,7.912588683642019,49.526984950696075
New Zealand,NZL,1981,13.577947222222173,10.083705871544058,47.002591316265764
New Zealand,NZL,1982,13.310541666666646,18.624507749790208,46.93629591163179
New Zealand,NZL,1983,14.748749999999987,20.160370999380028,45.050136103362696
New Zealand,NZL,1984,13.717163888888875,26.136741955208667,45.678847444064765
New Zealand,NZL,1985,12.666030555555512,33.32213844125028,43.34708589005087
New Zealand,NZL,1986,14.556855555555552,41.03325774979017,33.95442188878191
New Zealand,NZL,1987,12.149866666666679,39.92986875182146,42.56270023453461
New Zealand,NZL,1988,13.165961111111141,43.18558617019934,39.55920040540578
New Zealand,NZL,1989,14.334275000000051,44.49683195072719,40.65851948492333
New Zealand,NZL,1990,13.928277769725891,44.27828600384765,45.12965269918931
New Zealand,NZL,1991,13.280544207308845,48.06692877105848,47.914475781940425
New Zealand,NZL,1992,14.623766247108097,51.10878772293959,49.55970674920387
New Zealand,NZL,1993,14.406294541382975,49.8883747220438,49.70613784492108
New Zealand,NZL,1994,13.617704519168532,46.731584001324066,59.29902708400114
New Zealand,NZL,1995,13.655403338806007,44.58770716879052,63.33748142318621
New Zealand,NZL,1996,13.457755867896193,50.8489416798163,66.53954490867496
New Zealand,NZL,1997,14.528349748058508,54.76708808187869,70.99949761295538
New Zealand,NZL,1998,13.24712525930334,48.23646123499129,72.17623536494048
New Zealand,NZL,1999,13.571333921398185,55.11940276913945,72.84539007880483
New Zealand,NZL,2000,12.859930618092863,58.60326238065558,74.61600804868624
New Zealand,NZL,2001,15.926576836101113,61.78307246571114,75.19572808083318
New Zealand,NZL,2002,15.918619322009494,58.967055895350065,77.8733444500899
New Zealand,NZL,2003,22.97443056920394,44.4304787373915,82.27984741216319
New Zealand,NZL,2004,23.7386588496958,40.53952757806346,82.70680567052955
New Zealand,NZL,2005,26.427471909370603,37.458039769676006,84.82256019309352
New Zealand,NZL,2006,26.02148506489753,37.9517400501743,85.99076186864244
New Zealand,NZL,2007,19.721004409336736,41.96552841561162,86.56735687483139
New Zealand,NZL,2008,24.472407296204555,38.79316870251061,87.40567411358161
New Zealand,NZL,2009,18.607802935196347,39.997993054310705,83.31900983727597
New Zealand,NZL,2010,16.054814680751434,43.6669170056823,85.15635603353199
New Zealand,NZL,2011,16.266813618431406,39.65389434951901,84.90240584150555
New Zealand,NZL,2012,20.248784302801152,44.28188510287225,84.28003401661644
New Zealand,NZL,2013,18.11353464196021,47.08021758975431,85.48788958002922
New Zealand,NZL,2014,16.505676160666024,52.31399466337858,87.18380783699551
New Zealand,NZL,2015,16.669798164627935,48.000496035878534,90.65522593412047
New Zealand,NZL,2016,13.78080404876306,47.933194867244396,92.44291437294643
New Zealand,NZL,2017,14.52733159314128,49.91356118726003,99.0771471742865
New Zealand,NZL,2018,14.720454269600713,43.48795465287962,97.81018794152321
Norway,NOR,1965,8.877423230000002,0,60.31652027777773
Norway,NOR,1966,8.173680300000001,0,68.08451277777775
Norway,NOR,1967,8.581207130000001,0,70.49037111111114
Norway,NOR,1968,8.73472313,0,78.40631666666671
Norway,NOR,1969,9.73142576,0,86.18964472222227
Norway,NOR,1970,9.940440120000002,0,97.02358805555558
Norway,NOR,1971,9.348031180000001,0,96.00080138888893
Norway,NOR,1972,10.14979175,0,100.55224388888884
Norway,NOR,1973,10.911312520000001,0,102.16668638888893
Norway,NOR,1974,12.097107320000001,0,92.95791916666661
Norway,NOR,1975,11.502116520000001,0,96.23275222222229
Norway,NOR,1976,11.09784609,0,106.44092972222221
Norway,NOR,1977,9.55548712,3.9890900000000005,104.85936472222221
Norway,NOR,1978,9.847888580000001,6.69888,116.65633083333371
Norway,NOR,1979,12.26367218,7.652540000000001,116.01387250000005
Norway,NOR,1980,11.35211278,8.22241,112.08449722222225
Norway,NOR,1981,11.37237224,10.10647,104.18350805555556
Norway,NOR,1982,10.93764284,10.90894,100.11226972222225
Norway,NOR,1983,11.65219004,12.28128,98.31226555555563
Norway,NOR,1984,13.066398040000001,11.816080000000001,102.18022999999997
Norway,NOR,1985,13.01313264,12.45573,107.21479777777782
Norway,NOR,1986,11.59730807,13.7234,114.97385999999992
Norway,NOR,1987,11.20419081,15.10737,114.59487027777777
Norway,NOR,1988,11.50196533,19.02668,107.59319388888893
Norway,NOR,1989,10.07732522,21.07356,108.83678722222226
Norway,NOR,1990,9.437521704,22.317970000000003,104.73779965451557
Norway,NOR,1991,8.399316256,25.14406,96.91612165727412
Norway,NOR,1992,8.438346536000001,27.063010000000002,99.84340376778505
Norway,NOR,1993,9.125279464,28.47024,105.48894666371667
Norway,NOR,1994,10.288381808,30.563640000000003,107.6343262968276
Norway,NOR,1995,11.232914584,30.854390000000002,106.41788604195486
Norway,NOR,1996,11.170466136,33.4944,113.95960149790443
Norway,NOR,1997,11.08459952,38.681380000000004,115.51258775672065
Norway,NOR,1998,12.029132296000002,39.50711,115.73517479270672
Norway,NOR,1999,11.271944864,37.73935,114.74084607981128
Norway,NOR,2000,11.545156824000001,42.36809,106.31958390006174
Norway,NOR,2001,10.288381808,39.26288,120.64126183866452
Norway,NOR,2002,8.922322008,41.902890000000006,116.79221823298927
Norway,NOR,2003,8.711558496,45.14766,120.55917718769454
Norway,NOR,2004,9.83563056,47.741150000000005,117.99325216063626
Norway,NOR,2005,8.399316256,43.69921283717496,117.61478180747014
Norway,NOR,2006,7.204989688,43.05475487100005,120.31463083869801
Norway,NOR,2007,7.92314684,41.754855000000006,119.93916492187844
Norway,NOR,2008,8.165134576,42.94927499999998,118.94803323509218
Norway,NOR,2009,6.500000000000006,41.03108000000005,120.29753993446565
Norway,NOR,2010,8.86111111111111,40.81410084597502,123.12289553685717
Norway,NOR,2011,9.833333333333337,40.197476363725,122.11806702543267
Norway,NOR,2012,9.527777777777779,40.01820342167504,122.35783553889567
Norway,NOR,2013,9.02777777777778,39.740991069125016,123.3148347095045
Norway,NOR,2014,9.888888888888895,43.014429277149944,115.78296079727606
Norway,NOR,2015,8.86273454,45.096366473650015,118.56649510667124
Norway,NOR,2016,9.100230770000001,43.72412741947501,115.37615565246323
Norway,NOR,2017,9.51336326,45.847279801850036,116.89268256262693
Norway,NOR,2018,9.824138961020992,44.82825152740005,121.0875116322773
Oman,OMN,1965,0,0,5.291939166666668
Oman,OMN,1966,0,0,5.5202780555555515
Oman,OMN,1967,0,0,5.759781666666671
Oman,OMN,1968,0,0,6.022882500000005
Oman,OMN,1969,0,0,6.273933333333329
Oman,OMN,1970,0,0,6.561514722222218
Oman,OMN,1971,0,0,15.471502777777827
Oman,OMN,1972,0,0,17.677216666666723
Oman,OMN,1973,0,0,15.375913888888883
Oman,OMN,1974,0,0,14.127883333333378
Oman,OMN,1975,0,0,12.904697222222245
Oman,OMN,1976,0,0,14.856397222222265
Oman,OMN,1977,0,0,14.312168888888948
Oman,OMN,1978,0,3.0254249999999994,13.616951388888896
Oman,OMN,1979,0,5.089500000000005,14.083726944444484
Oman,OMN,1980,0,6.460837500000003,10.59754027777778
Oman,OMN,1981,0,7.615400000000004,10.412597499999999
Oman,OMN,1982,0,8.331700000000001,15.550249444444452
Oman,OMN,1983,0,10.348650000000001,12.001436388888907
Oman,OMN,1984,0,13.00650000000001,19.487094722222224
Oman,OMN,1985,0,16.559724999999958,17.011296111111108
Oman,OMN,1986,0,19.358949999999997,12.100618611111098
Oman,OMN,1987,0,21.68692499999997,13.748310000000039
Oman,OMN,1988,0,21.823587499999995,12.565489166666653
Oman,OMN,1989,0,22.648275000000044,16.371587499999983
Oman,OMN,1990,0,24.476724999999973,24.387266666666623
Oman,OMN,1991,0,24.816025000000025,40.05222166666668
Oman,OMN,1992,0,27.125150000000048,35.36574861111108
Oman,OMN,1993,0,26.03184999999997,33.80615805555551
Oman,OMN,1994,0.00013929849993242404,27.25710000000006,29.58331194444447
Oman,OMN,1995,0.00007569433329661279,33.34411561592165,32.555462777777834
Oman,OMN,1996,0.0000483749999765325,36.43168976829398,31.35179750000004
Oman,OMN,1997,0.00038900666647795324,42.1187906159216,27.59346138888891
Oman,OMN,1998,0.000558548499729039,43.91896561592166,27.72760472222217
Oman,OMN,1999,0.00006673599996762528,47.03219655432946,35.44929055555551
Oman,OMN,2000,0.000636321166357977,76.6790282595839,37.844926111111114
Oman,OMN,2001,0.001616713999215706,84.2761660747786,42.2079372222222
Oman,OMN,2002,0.00390502349810561,88.2817911667487,49.360309111332334
Oman,OMN,2003,0,95.24595079649704,47.33402516700005
Oman,OMN,2004,0.018904971490828905,86.19660989900183,46.23677733952495
Oman,OMN,2005,0.003530844664953797,107.7830629687865,51.53972076137527
Oman,OMN,2006,0.010657105661496732,120.35769165459531,53.67273738064398
Oman,OMN,2007,0.04130509764662894,121.76884458403623,51.76779492237028
Oman,OMN,2008,0.1653569944197827,133.61129400108754,70.15721042658912
Oman,OMN,2009,0.19361159207274228,137.1760944604543,66.96846238853666
Oman,OMN,2010,0.5269550380776985,162.99456945625408,76.53600048609073
Oman,OMN,2011,0.28215292069645664,181.13648672704608,80.79763813053174
Oman,OMN,2012,0.5437948772361961,196.8708904389834,87.65479882654162
Oman,OMN,2013,0.6160007567011677,216.75492031742206,101.05799052677322
Oman,OMN,2014,0.6122897922029682,212.57778857873083,103.92539358052088
Oman,OMN,2015,0.7442044754723076,229.706550298266,104.52135965333339
Oman,OMN,2016,1.3434110876816203,228.4051726794377,107.1382748156319
Oman,OMN,2017,0.8822290136252687,232.79269125034463,107.45070205963268
Oman,OMN,2018,0.8822290136252687,248.9500546044603,107.04707925613911
Other Asia & Pacific,,1965,125.61484981132038,2.328618750000005,35.45363801092048
Other Asia & Pacific,,1966,134.60945769011923,2.984100000000002,37.48791056346695
Other Asia & Pacific,,1967,147.40702182435507,4.552034449999999,40.21462011441256
Other Asia & Pacific,,1968,161.1542609488066,5.362127750000002,42.51325655011054
Other Asia & Pacific,,1969,173.11665115736503,5.695708999999996,44.484745013432466
Other Asia & Pacific,,1970,187.26333164083556,5.953187499999997,46.604918465691576
Other Asia & Pacific,,1971,210.61628436552303,6.254962500000002,48.0426519758798
Other Asia & Pacific,,1972,215.38360349429684,5.1740374999999945,54.22282053082908
Other Asia & Pacific,,1973,220.1158335673424,11.337968749999995,53.78366486755136
Other Asia & Pacific,,1974,228.66381044188563,18.35576875000001,59.03897379406443
Other Asia & Pacific,,1975,239.64496026701383,16.162749999999985,58.46071859114361
Other Asia & Pacific,,1976,253.736526091116,15.182499999999948,62.2087950101995
Other Asia & Pacific,,1977,271.04478784505886,16.83499999999998,63.45322258827229
Other Asia & Pacific,,1978,286.75960780895707,11.97625000000003,73.1750096118708
Other Asia & Pacific,,1979,304.9408037642434,15.672749999999986,80.54718845403342
Other Asia & Pacific,,1980,324.024212128723,18.168749999999953,90.35358366654351
Other Asia & Pacific,,1981,333.619986253559,20.89699999999998,90.12270142892893
Other Asia & Pacific,,1982,353.12884819064715,21.75774999999996,89.27768314036217
Other Asia & Pacific,,1983,367.7582951489478,24.703250000000025,91.4885598596677
Other Asia & Pacific,,1984,379.5509607675455,25.648000000000053,86.18937064978113
Other Asia & Pacific,,1985,397.6070623241319,28.193750000000037,96.96231019367849
Other Asia & Pacific,,1986,395.6184231275515,29.661249999999967,100.62748609738851
Other Asia & Pacific,,1987,379.758513015664,30.000999999999976,97.89208425246062
Other Asia & Pacific,,1988,385.2899434359198,27.274437500000055,97.9469128406934
Other Asia & Pacific,,1989,380.72009017943884,24.237925,97.9544082362918
Other Asia & Pacific,,1990,360.60846355386656,22.101099999999974,104.92207269732775
Other Asia & Pacific,,1991,358.7002692779822,25.536749999999948,96.96998666469716
Other Asia & Pacific,,1992,311.8967611560438,31.77323750000005,90.14432474919994
Other Asia & Pacific,,1993,285.2614619232905,34.521049999999974,94.09948596064164
Other Asia & Pacific,,1994,262.5899249922592,35.94277499999995,93.51693026692875
Other Asia & Pacific,,1995,242.1122596145796,44.45049999999997,99.04216742764675
Other Asia & Pacific,,1996,207.45808967208413,41.17653750000005,106.29590375219037
Other Asia & Pacific,,1997,203.53102168503617,45.291100000000014,108.48278393130381
Other Asia & Pacific,,1998,186.9733786529359,39.748954472587464,114.3488943576786
Other Asia & Pacific,,1999,209.06576392558094,40.46105947258756,109.78715477405079
Other Asia & Pacific,,2000,225.96500806488905,37.089109811769994,118.62716002497041
Other Asia & Pacific,,2001,232.7644305024953,36.86505920169998,125.94408758642429
Other Asia & Pacific,,2002,221.7895205011565,37.545239404251866,128.43120413083653
Other Asia & Pacific,,2003,227.48603235000087,45.64428833794622,135.68078091941447
Other Asia & Pacific,,2004,228.46982255479423,47.816843406951115,136.71876660282445
Other Asia & Pacific,,2005,246.71586595711798,55.83072356987559,130.5117585445483
Other Asia & Pacific,,2006,253.7428048140955,57.02019209729752,135.6709412388349
Other Asia & Pacific,,2007,217.37193724677695,64.13373697008574,145.4352396126405
Other Asia & Pacific,,2008,238.70291364384195,63.46527115118435,143.84570587977998
Other Asia & Pacific,,2009,192.50196226132178,54.8211546962847,153.3596888203617
Other Asia & Pacific,,2010,188.4515003276199,67.98414757212069,162.6975073993976
Other Asia & Pacific,,2011,153.75798395952734,75.07100762996792,173.1576330577167
Other Asia & Pacific,,2012,161.7704789689465,85.30542354070461,188.00786715069015
Other Asia & Pacific,,2013,132.34754320760962,86.25445071932032,207.18269313958766
Other Asia & Pacific,,2014,149.66934237893634,101.07707412230768,221.13635834261382
Other Asia & Pacific,,2015,141.63416883606465,120.11967690529957,232.52627975812828
Other Asia & Pacific,,2016,187.53601670697222,113.97373017143263,247.95603167702808
Other Asia & Pacific,,2017,196.13138333456962,114.11244760170551,254.5596800227571
Other Asia & Pacific,,2018,209.8279705129675,120.1636929187689,261.58162844665674
Other CIS,,1985,59.74312765518245,78.03169062969587,174.68222017123617
Other CIS,,1986,63.95322721416063,76.28772632955078,165.95862988707614
Other CIS,,1987,64.26332257313868,83.11359455764013,163.9849272907185
Other CIS,,1988,54.60169650773725,109.44355696962681,164.1040571446866
Other CIS,,1989,51.679077507737254,121.21507123112058,156.04229076077078
Other CIS,,1990,51.27447218467153,112.14864482861793,164.27149117449855
Other CIS,,1991,45.81470991666857,92.92474102019388,122.11327565285477
Other CIS,,1992,26.664335465575977,84.10891766227445,97.2398684951822
Other CIS,,1993,22.257171468033533,60.58482419687052,59.79550483288167
Other CIS,,1994,21.54019057040238,51.937033969387315,27.975559089882587
Other CIS,,1995,10.686499191613532,50.97402036206228,26.698232423215867
Other CIS,,1996,11.72248209848301,56.83029734136166,23.881172113068345
Other CIS,,1997,9.20929111969398,59.500888421825486,23.498437513550083
Other CIS,,1998,8.85953024238023,61.068061513880025,22.722745349292374
Other CIS,,1999,8.866898111898532,47.827771445050125,18.079018585516426
Other CIS,,2000,6.964303236189001,45.026461713905555,17.192533895663953
Other CIS,,2001,5.0492721330914,47.57669172226936,18.109483340108394
Other CIS,,2002,7.715267375019689,43.9795049942298,18.546086085516393
Other CIS,,2003,9.034646709179874,39.69443027166791,20.460310000000028
